customer_id,trans_date,tran_amount
CS6087,31-Dec-11,82
CS3179,31-Mar-12,74
CS1503,13-Mar-15,55
CS2462,17-Jul-14,60
CS5484,04-Jun-13,55
CS1932,21-Apr-13,97
CS3403,22-Jul-11,79
CS4780,09-Dec-11,37
CS3308,29-Dec-11,43
CS4816,24-Dec-14,50
CS2312,04-Oct-13,66
CS2030,25-Sep-13,105
CS2092,12-Oct-11,56
CS5659,09-Jul-11,67
CS3273,31-Dec-11,105
CS1764,19-Nov-13,86
CS1908,03-Mar-14,104
CS1798,19-Jul-12,63
CS4190,09-Nov-13,52
CS4001,17-Nov-12,93
CS1714,28-Jul-14,97
CS3680,23-May-12,75
CS4237,16-Jan-15,66
CS2548,14-Jul-11,78
CS2766,03-Nov-12,47
CS5269,09-Nov-12,95
CS3231,17-Nov-14,84
CS2872,12-May-13,82
CS3417,15-Apr-12,39
CS5588,25-Feb-15,88
CS4075,12-May-12,90
CS3676,03-Jun-11,55
CS4631,26-Dec-13,66
CS5234,18-Feb-13,75
CS5581,24-Jun-11,70
CS1348,04-Dec-11,96
CS3861,12-Dec-12,97
CS2454,13-Jun-12,101
CS5498,08-Aug-12,57
CS1840,26-May-11,68
CS4896,08-May-14,97
CS2662,04-Jan-15,49
CS4853,05-Mar-13,100
CS4527,10-Oct-11,65
CS2153,17-Jul-12,88
CS3121,06-May-13,72
CS4930,12-Sep-13,94
CS1825,15-Sep-14,103
CS2448,17-Sep-13,79
CS4581,18-Jan-15,100
CS4302,22-May-13,58
CS1211,05-Jul-14,52
CS2624,16-Jul-11,39
CS2369,05-Jan-12,61
CS5804,29-Apr-13,93
CS5892,04-Nov-13,87
CS1709,28-May-11,88
CS3338,12-Nov-11,49
CS1262,11-Sep-11,67
CS5328,03-Nov-13,75
CS4834,23-Oct-13,99
CS5028,21-Sep-13,104
CS4346,12-Apr-13,50
CS4766,04-Oct-12,65
CS1416,12-Dec-11,83
CS2333,15-Aug-12,38
CS3836,20-Jan-13,73
CS6012,13-Oct-11,85
CS3396,05-May-12,66
CS5170,31-Aug-14,45
CS1287,26-Dec-13,54
CS5088,12-Sep-12,41
CS1651,14-Dec-12,40
CS5704,26-Jul-14,84
CS4119,23-Dec-12,91
CS5897,29-Dec-14,45
CS1592,18-Jul-11,82
CS5257,28-Sep-12,73
CS2788,06-Jul-11,77
CS5344,12-Jul-12,46
CS1923,04-May-12,89
CS3853,07-May-14,104
CS1196,21-Jan-14,63
CS5987,08-Oct-14,46
CS5600,25-Aug-13,84
CS1339,28-Jul-11,42
CS2190,26-Jun-11,51
CS4647,26-May-12,36
CS2365,20-Dec-11,42
CS1794,22-Jan-13,39
CS4929,20-May-13,39
CS4769,27-Nov-14,35
CS5308,26-Feb-12,59
CS4916,18-Aug-11,46
CS1376,08-Apr-12,66
CS3626,04-Jul-11,43
CS4955,09-Nov-14,86
CS4267,25-Oct-13,48
CS5547,17-Mar-14,36
CS5916,29-Dec-12,96
CS1978,17-Dec-12,42
CS4287,03-Jul-12,96
CS2155,12-Dec-13,86
CS5670,17-Oct-13,101
CS2494,15-Sep-14,66
CS2725,07-Nov-13,47
CS3914,03-Feb-14,72
CS1752,27-Jan-12,86
CS1209,24-Jan-12,73
CS1925,30-Apr-12,48
CS2361,24-Jun-11,58
CS2488,04-Feb-13,91
CS3010,01-Sep-13,74
CS5306,30-Mar-13,105
CS3981,05-Jan-13,91
CS1307,09-Jun-13,83
CS4542,05-Jul-12,72
CS5289,07-Sep-11,54
CS3385,19-Jan-15,68
CS4772,05-Dec-13,52
CS1302,19-Jul-13,83
CS2127,11-Apr-14,101
CS3866,07-Feb-12,58
CS4551,01-Mar-15,81
CS6037,16-Jun-13,45
CS1258,06-Jan-14,74
CS5639,22-May-13,91
CS4995,23-Sep-14,39
CS4266,30-May-11,93
CS1988,17-Nov-13,91
CS4127,01-Jul-11,94
CS3765,05-Mar-13,96
CS3613,18-Sep-14,90
CS3194,28-Dec-11,58
CS5104,27-Mar-14,67
CS4588,03-May-13,43
CS5252,30-Oct-14,96
CS1804,30-Oct-12,54
CS4560,02-Oct-13,55
CS3165,27-May-13,44
CS3623,11-Jan-15,93
CS2813,19-May-12,94
CS1648,02-Apr-14,102
CS1628,10-Nov-14,88
CS3391,15-Feb-13,56
CS3071,25-Oct-12,36
CS4798,21-Feb-15,47
CS4109,18-May-13,90
CS2226,22-Feb-15,67
CS1973,03-May-12,78
CS5980,06-Dec-13,93
CS1685,12-Nov-13,84
CS5148,27-Jun-13,49
CS3348,05-Aug-12,46
CS2149,30-Oct-11,99
CS4770,30-Apr-14,41
CS4660,06-Mar-15,90
CS5447,12-Aug-14,105
CS3171,05-Feb-12,104
CS3094,10-Aug-13,91
CS5200,27-Mar-13,85
CS3598,28-Aug-13,41
CS2653,30-Oct-12,61
CS3492,01-Feb-13,87
CS4371,20-Sep-14,83
CS5349,02-Nov-12,82
CS4906,09-Apr-12,51
CS5119,29-Apr-14,56
CS3949,18-Jun-13,67
CS5452,11-Sep-13,87
CS2288,20-Mar-12,73
CS2587,15-Feb-12,66
CS2192,29-Mar-12,92
CS1631,20-Dec-12,60
CS3298,22-Dec-11,35
CS3057,08-Jun-13,92
CS5742,06-May-12,81
CS5129,28-Mar-13,74
CS4392,04-Aug-13,91
CS5652,28-Feb-13,101
CS3472,23-Jun-11,46
CS3577,09-Nov-12,98
CS4074,01-Feb-13,65
CS2861,05-Sep-14,91
CS3275,23-Jan-15,84
CS1708,06-Feb-13,36
CS3979,10-Jan-12,50
CS5833,07-Jul-13,86
CS3009,01-Apr-12,62
CS4182,26-Mar-14,54
CS1561,18-Nov-12,59
CS2906,23-Sep-13,72
CS2551,03-Jun-11,51
CS1584,01-Jan-15,42
CS2242,16-Aug-13,70
CS1786,01-Apr-14,72
CS1130,29-Mar-14,65
CS5972,04-Mar-14,50
CS2087,19-Oct-13,53
CS4436,19-Nov-13,59
CS1709,20-Mar-14,43
CS4232,24-Nov-14,95
CS5017,10-Oct-11,59
CS3279,30-Sep-14,71
CS2903,09-Jan-14,69
CS2854,14-Jun-14,36
CS5815,06-Jan-15,76
CS4882,02-Dec-14,39
CS5257,25-Oct-14,58
CS5572,28-Jun-14,104
CS5541,03-Sep-14,64
CS3059,17-Dec-14,65
CS4184,03-Dec-11,81
CS4747,15-May-12,101
CS2222,26-Feb-13,39
CS5955,21-Jun-11,57
CS5991,23-Jul-13,58
CS1853,22-Jul-13,101
CS3935,06-Mar-14,86
CS5157,09-Oct-13,91
CS5069,09-Mar-12,81
CS2208,24-Sep-12,60
CS1535,05-Jun-13,93
CS4638,05-Aug-13,98
CS4926,22-Apr-12,77
CS2607,18-Apr-14,87
CS2391,16-Sep-13,68
CS1532,03-Aug-11,82
CS4321,01-Jun-13,100
CS5327,01-Oct-11,57
CS3336,18-Sep-12,60
CS3565,04-Nov-12,59
CS3263,10-Aug-14,72
CS3714,14-Apr-12,100
CS2997,17-Dec-12,40
CS4102,11-Sep-14,41
CS2983,05-Dec-14,52
CS4673,13-Jul-11,75
CS3129,26-Jun-13,103
CS4542,14-Jun-12,40
CS2312,21-Dec-12,50
CS3815,20-Jul-12,96
CS1694,15-Feb-14,89
CS2308,15-Jun-13,84
CS2154,06-Feb-12,74
CS2547,12-Aug-11,44
CS6069,06-Oct-11,43
CS3652,10-May-12,78
CS6087,17-Mar-12,42
CS1825,31-Aug-13,68
CS3878,02-Feb-13,99
CS4886,23-May-11,68
CS5719,01-Oct-12,52
CS3285,13-Feb-12,94
CS3238,15-Feb-12,49
CS5055,16-Aug-14,47
CS4312,18-Jun-11,59
CS3278,30-Oct-11,58
CS5524,06-Oct-14,86
CS3819,24-Oct-12,73
CS4924,03-Apr-12,73
CS4271,30-Jul-14,71
CS5115,01-Aug-12,94
CS1122,02-Feb-15,81
CS3158,10-Aug-11,97
CS1449,22-Oct-12,47
CS4271,25-Sep-13,63
CS3435,01-Feb-12,60
CS3697,05-Mar-15,71
CS5663,17-Oct-12,71
CS1258,28-Dec-13,72
CS2853,30-Sep-13,55
CS1141,05-Dec-12,63
CS4422,15-Mar-12,64
CS2816,29-Nov-13,49
CS2916,07-Jan-13,94
CS2730,14-Jul-13,89
CS6102,20-Jul-14,78
CS3793,06-Oct-14,72
CS3938,15-Oct-12,92
CS3402,18-Feb-13,82
CS3705,22-Jan-13,64
CS1161,08-Apr-13,51
CS2029,20-Nov-12,82
CS3027,19-Sep-12,52
CS4551,03-Feb-13,61
CS3044,22-Oct-11,91
CS4976,07-Nov-11,86
CS5821,18-May-11,97
CS4375,06-Mar-15,88
CS6041,22-Jul-14,39
CS2625,06-Dec-13,38
CS6057,12-Nov-12,101
CS4541,15-Jan-14,51
CS4515,18-May-11,36
CS5438,09-Jan-13,65
CS5220,25-Mar-14,67
CS5747,19-Jun-13,75
CS1830,09-Oct-11,42
CS3574,27-Feb-15,81
CS3287,21-Feb-15,71
CS2357,07-Sep-13,76
CS1678,07-Apr-14,88
CS1479,11-Sep-13,92
CS4244,01-Aug-13,105
CS5917,20-Aug-14,76
CS2311,18-Oct-12,43
CS5897,14-Feb-15,54
CS3929,07-Aug-12,45
CS3525,14-Jun-13,38
CS3097,30-Jul-12,88
CS3757,16-Apr-13,37
CS2681,28-Jun-13,40
CS1528,15-Sep-12,45
CS2777,21-Jul-11,90
CS4762,26-Feb-14,103
CS5973,12-Apr-12,40
CS3967,04-May-14,102
CS2397,27-Apr-12,39
CS1807,01-May-13,81
CS1639,02-Feb-15,37
CS1207,15-Dec-14,48
CS5872,08-Aug-11,36
CS4417,22-Dec-12,83
CS5386,21-Dec-13,37
CS2994,07-Mar-13,47
CS3400,02-May-13,49
CS4062,12-Sep-12,37
CS5670,13-Nov-12,69
CS5215,13-Jun-12,92
CS2483,01-May-12,95
CS3021,24-Sep-11,77
CS5583,10-Mar-15,92
CS4473,18-Dec-14,35
CS3139,10-Feb-12,97
CS4288,27-Oct-13,70
CS2332,28-Apr-12,48
CS4822,09-Sep-13,101
CS6110,13-Jul-11,100
CS5894,17-Dec-12,50
CS1529,19-Aug-11,101
CS3922,11-Feb-14,76
CS3196,06-Jan-12,96
CS1932,02-Oct-12,101
CS2514,10-Oct-13,44
CS4678,21-Nov-13,43
CS1146,15-Jan-14,43
CS1142,05-Nov-12,103
CS1746,03-Apr-12,67
CS4572,20-Aug-13,49
CS6062,21-Sep-12,38
CS4650,28-Nov-14,88
CS4313,15-Sep-14,59
CS3726,21-Nov-14,80
CS4960,07-Jan-12,85
CS1273,13-Dec-14,94
CS4898,24-Oct-12,82
CS1409,01-Jun-13,96
CS5893,28-Dec-13,53
CS3356,26-Apr-13,92
CS3844,12-Nov-14,38
CS5894,16-Jul-11,87
CS1119,09-Jul-13,99
CS5820,15-Jan-15,78
CS4738,30-Apr-14,71
CS2413,13-Aug-12,77
CS5816,29-Feb-12,81
CS6084,04-Dec-11,98
CS5522,21-Dec-14,84
CS5971,21-Jul-12,89
CS1843,20-Nov-11,63
CS4868,25-Mar-14,104
CS5761,31-Aug-11,60
CS3270,04-May-14,92
CS1687,18-Jul-14,104
CS1185,14-Dec-11,102
CS3285,07-Jul-14,64
CS3569,29-Jul-12,99
CS1668,09-Jun-11,72
CS3255,24-May-11,36
CS2426,27-Jul-13,91
CS4060,12-Sep-13,82
CS5714,20-Sep-14,40
CS2952,28-Dec-13,89
CS4993,10-Oct-14,102
CS2014,04-Aug-14,96
CS2276,21-Dec-11,105
CS5317,05-Feb-12,100
CS4203,15-Feb-13,65
CS6042,20-Aug-11,57
CS3604,06-Mar-15,44
CS3793,17-Aug-12,63
CS1533,18-Nov-14,79
CS5926,01-Nov-12,64
CS5402,19-Jan-13,94
CS1289,18-Feb-14,68
CS2729,03-Sep-13,70
CS1355,04-Oct-14,51
CS4270,29-Jul-14,100
CS5885,06-Jul-11,59
CS4111,14-Jul-11,53
CS4314,10-Nov-14,74
CS6026,24-May-14,43
CS1847,13-Jul-11,51
CS1267,03-Jul-13,98
CS3630,09-Dec-12,75
CS4777,29-Aug-13,99
CS3443,07-Feb-12,87
CS1617,04-Oct-13,64
CS6045,07-Apr-13,99
CS5969,25-Jul-13,39
CS3378,29-Mar-14,41
CS4475,09-Jun-14,99
CS5739,15-Nov-12,103
CS5891,28-Sep-11,93
CS3424,07-Aug-11,77
CS5408,14-Feb-13,66
CS4200,07-Oct-13,62
CS4252,13-Feb-12,73
CS3681,21-Oct-11,46
CS1199,29-Jan-14,92
CS2821,20-Jun-11,60
CS2979,09-Jan-14,84
CS2354,06-Sep-13,67
CS4700,31-Jul-13,81
CS5084,18-Mar-12,35
CS4870,06-Jul-13,43
CS3750,02-Mar-14,79
CS1289,10-Jul-14,48
CS4500,29-Apr-12,38
CS4835,09-Aug-14,48
CS1888,24-Jul-11,39
CS5170,11-Jul-11,65
CS2867,21-Jun-11,44
CS6091,16-Dec-11,61
CS5758,20-Apr-14,78
CS5740,27-Jun-12,61
CS4417,07-Apr-13,71
CS3263,30-Nov-12,41
CS4835,12-Aug-13,38
CS1421,08-Mar-14,47
CS1231,11-Dec-11,101
CS1979,02-Jul-14,85
CS1185,22-Oct-13,79
CS1624,21-Oct-11,96
CS3355,31-Aug-14,97
CS5798,21-Oct-11,62
CS3926,26-Sep-14,65
CS1223,28-Apr-12,61
CS3466,31-Jul-12,54
CS3363,18-Aug-14,104
CS5476,30-Apr-14,55
CS4083,30-Oct-14,100
CS3107,08-Apr-13,98
CS1329,21-Aug-11,101
CS4362,05-Apr-12,71
CS4860,03-Sep-12,88
CS2732,26-Jun-12,104
CS5055,04-Dec-11,71
CS1579,17-May-14,69
CS6026,21-Jul-12,94
CS4216,27-Jul-12,40
CS5416,28-Oct-14,78
CS3198,11-Dec-13,90
CS2575,29-Mar-13,95
CS4507,02-Jun-11,36
CS4904,14-May-12,35
CS3509,30-Sep-12,51
CS5432,03-Feb-12,61
CS3212,27-Dec-12,79
CS4218,22-Feb-12,56
CS3219,15-Apr-14,70
CS5914,27-Oct-14,77
CS4810,07-Jan-15,68
CS2017,08-Sep-11,87
CS2522,29-Aug-12,80
CS1268,21-Feb-13,54
CS1635,29-Oct-13,45
CS5572,23-Dec-11,44
CS2553,01-Jul-14,52
CS4017,19-Feb-12,57
CS2135,19-May-13,72
CS4348,10-Dec-11,83
CS1367,13-Feb-12,86
CS3306,08-Mar-13,104
CS4711,27-Dec-14,62
CS5913,14-Aug-14,104
CS5652,13-Aug-12,88
CS1213,15-Nov-11,76
CS4509,29-Aug-11,73
CS1809,08-Jul-13,86
CS4562,08-Jan-15,64
CS5230,25-Feb-12,80
CS4022,12-Jan-12,54
CS4050,18-Aug-11,60
CS4849,13-Mar-12,93
CS1673,22-Aug-13,53
CS2216,16-Jan-14,84
CS2205,29-Jan-14,55
CS1883,27-Feb-13,53
CS4280,01-Jan-14,40
CS4291,02-Apr-13,97
CS1752,07-Aug-11,78
CS3468,21-Mar-12,81
CS2189,24-Mar-12,86
CS2109,12-Mar-13,81
CS5583,16-Oct-12,79
CS3660,31-Jul-11,44
CS3990,16-Jul-14,53
CS5239,17-Sep-13,57
CS3409,01-Oct-11,95
CS3167,23-Apr-13,92
CS4424,28-Oct-14,86
CS5942,19-Jul-12,79
CS5374,16-Apr-14,46
CS3239,19-Jun-14,47
CS4955,16-Apr-12,59
CS1737,17-Aug-13,59
CS4653,27-May-13,89
CS4308,13-Nov-14,94
CS5670,04-Jul-13,98
CS5598,15-Mar-14,65
CS2173,21-Aug-14,45
CS3400,09-Apr-14,85
CS4585,06-Jan-14,50
CS1724,09-Apr-14,43
CS3109,17-Nov-11,93
CS2825,18-Feb-15,48
CS3687,03-Feb-15,89
CS4581,12-Mar-13,87
CS2233,02-Aug-14,89
CS1188,30-Jan-14,42
CS3475,25-Oct-13,56
CS2190,15-Aug-12,51
CS1841,14-Jan-12,53
CS1317,04-Jan-13,72
CS4614,03-Sep-12,63
CS5273,11-Oct-14,41
CS4827,18-May-13,51
CS1683,07-Feb-13,65
CS6017,21-Jan-13,76
CS3860,05-Mar-15,104
CS3468,10-Jan-15,63
CS5068,05-Sep-13,48
CS2190,17-Nov-12,100
CS4668,23-Dec-12,53
CS5709,19-May-13,79
CS2420,18-Apr-13,81
CS3117,10-Mar-13,71
CS3305,06-Jan-14,76
CS5803,24-Jul-13,77
CS4248,18-Mar-14,105
CS3009,26-Feb-14,99
CS5526,09-Jan-12,88
CS5757,18-Dec-12,37
CS1218,17-Jun-11,92
CS2476,24-Mar-12,98
CS3317,09-May-14,87
CS5106,06-Nov-13,42
CS2483,22-Oct-14,85
CS2257,10-Sep-12,69
CS1352,04-Feb-15,97
CS2751,30-Sep-13,76
CS1553,16-Apr-13,100
CS2668,17-Jul-13,76
CS1968,22-Mar-12,86
CS1866,26-Jul-13,36
CS4809,10-Sep-12,37
CS2558,20-Nov-11,93
CS3672,26-Oct-11,78
CS5717,31-Jul-13,99
CS4212,01-Oct-12,83
CS3037,26-Sep-13,79
CS4611,15-Nov-11,75
CS2784,21-Jul-14,97
CS3995,14-Feb-15,96
CS1432,04-Jul-12,89
CS1682,14-Feb-12,37
CS2795,20-Mar-14,105
CS5166,06-Sep-13,89
CS5980,27-Nov-12,67
CS5564,10-Sep-11,48
CS1422,23-Jan-14,90
CS4726,06-Dec-12,35
CS5305,25-Sep-12,72
CS2427,22-Dec-11,91
CS4103,04-Apr-12,81
CS2898,10-Jan-14,80
CS3800,24-Aug-13,51
CS2625,22-Feb-13,77
CS4458,16-May-12,92
CS1460,11-Jul-11,98
CS5941,12-May-12,70
CS6058,05-Jan-15,55
CS1271,26-Jun-14,42
CS3076,12-Oct-13,79
CS3082,30-Dec-13,45
CS2460,22-Jul-13,76
CS1590,13-Dec-11,69
CS3972,21-Nov-14,100
CS4141,28-Oct-11,86
CS4569,12-Aug-11,68
CS1376,18-Feb-12,40
CS2027,22-Sep-13,45
CS2354,17-Sep-11,92
CS2492,16-Jun-13,94
CS4733,22-Oct-12,96
CS4496,06-Jul-13,52
CS4002,29-May-11,43
CS4120,24-May-13,78
CS3488,25-Oct-13,62
CS3065,06-Mar-12,40
CS2903,13-Dec-11,69
CS3139,09-Dec-13,82
CS5075,24-Oct-11,43
CS4859,31-Dec-13,78
CS1427,10-Jul-13,82
CS3159,17-Dec-11,105
CS2117,01-Jun-14,39
CS2742,21-Jun-13,48
CS5717,02-Jan-15,73
CS4519,29-Jul-13,62
CS5724,20-Jul-11,88
CS4427,15-Jun-14,95
CS1391,24-Jun-12,43
CS3536,11-Apr-13,81
CS5744,22-Dec-12,61
CS2255,29-Nov-13,68
CS2095,16-May-14,77
CS5113,09-Jun-14,49
CS3278,03-Mar-15,62
CS2730,27-Oct-11,46
CS2805,18-Apr-14,50
CS4998,22-Jan-15,53
CS2507,03-Jun-13,94
CS5591,21-Mar-13,86
CS4517,17-Dec-11,46
CS3534,29-Dec-13,44
CS1195,28-Jul-14,73
CS2830,05-Aug-12,91
CS1520,31-May-14,57
CS5758,02-Mar-14,70
CS5782,09-Apr-12,41
CS5483,25-Sep-12,84
CS2044,30-Jul-13,87
CS3361,15-Dec-11,101
CS4438,08-Jul-12,58
CS2461,10-Nov-14,36
CS2563,31-May-11,58
CS2518,27-Jan-15,83
CS5019,27-Sep-14,44
CS1331,07-Jun-11,58
CS2537,11-May-14,90
CS4347,05-Aug-12,68
CS3535,21-Sep-13,74
CS4944,19-Nov-14,69
CS3030,05-Aug-13,69
CS5147,06-Jul-13,35
CS1920,26-Jun-13,76
CS5258,07-Feb-14,68
CS3217,18-Jan-14,37
CS4137,29-Mar-12,54
CS3272,15-Feb-12,77
CS5918,28-Sep-14,37
CS3694,05-Sep-13,102
CS2870,10-Jan-12,61
CS3127,28-Jun-12,78
CS4237,12-May-13,83
CS2256,10-Jul-11,52
CS4193,07-Feb-15,66
CS4706,03-Dec-12,104
CS2138,01-Sep-13,101
CS3883,10-Apr-14,100
CS4326,28-Feb-12,67
CS1557,08-Dec-14,76
CS1750,26-Aug-11,45
CS5578,19-Feb-13,80
CS4974,12-Aug-14,80
CS1159,30-Nov-12,50
CS5226,02-Aug-12,35
CS4779,04-Apr-14,101
CS1476,20-Mar-14,98
CS5200,27-Feb-14,67
CS5723,18-May-13,59
CS6078,04-Aug-11,35
CS4617,28-Jun-12,85
CS2776,12-Jan-13,96
CS2057,23-Nov-12,104
CS4356,05-Jan-13,50
CS3881,07-Feb-14,62
CS2845,30-Apr-13,69
CS2804,07-Dec-14,36
CS3375,22-Jun-14,45
CS2570,13-Jul-11,91
CS2312,27-Feb-14,99
CS2579,30-Aug-13,62
CS1930,13-Jun-14,70
CS2837,17-Aug-11,105
CS3956,28-Mar-14,66
CS3532,29-Nov-13,39
CS2650,06-May-12,75
CS5499,01-Aug-11,87
CS5271,17-Dec-14,71
CS4780,02-May-14,63
CS4891,08-Aug-14,90
CS1404,01-Sep-14,104
CS2150,19-Oct-13,47
CS1207,24-Mar-13,98
CS5196,28-Jul-12,65
CS5108,04-Jun-14,50
CS2232,02-Jan-12,76
CS5125,12-Jan-13,83
CS5489,02-Sep-14,66
CS3429,29-May-14,104
CS2633,14-Nov-13,50
CS5491,07-Nov-13,89
CS4659,20-Dec-13,44
CS4308,27-Feb-12,98
CS2962,28-Aug-13,58
CS3288,18-Jun-14,65
CS4761,29-Jul-11,39
CS6080,01-Feb-12,91
CS2175,15-Nov-14,63
CS3447,22-Nov-12,64
CS1440,23-Mar-12,52
CS1126,29-Jun-14,37
CS4356,12-Mar-13,78
CS3006,16-Sep-14,72
CS6070,27-Feb-14,41
CS6072,04-Jan-15,53
CS5699,18-Apr-14,97
CS4365,12-Dec-14,104
CS4441,07-Jan-15,105
CS2497,20-Jan-12,78
CS2922,13-Oct-12,52
CS1298,11-Dec-12,82
CS5262,09-Nov-14,43
CS2653,27-Sep-11,44
CS4836,09-Dec-14,94
CS5766,22-May-14,90
CS4708,12-Jan-14,86
CS3721,02-Jun-13,40
CS4057,06-Dec-13,65
CS4826,29-Nov-14,91
CS5436,06-May-14,50
CS3832,03-Jul-14,42
CS2752,10-Jul-11,52
CS1373,23-May-12,81
CS3705,29-Jun-11,61
CS2934,16-Sep-14,78
CS5791,13-Apr-13,78
CS2842,12-Jul-12,88
CS5210,29-Feb-12,51
CS5620,03-Nov-11,85
CS2543,02-Apr-12,58
CS5075,20-Feb-12,39
CS2791,30-Aug-11,98
CS1748,15-May-13,96
CS2375,24-Mar-14,58
CS2492,06-Dec-11,48
CS3946,04-Feb-12,49
CS1883,24-Aug-14,44
CS3810,31-May-14,63
CS1995,02-Mar-13,101
CS3500,30-Dec-12,99
CS1729,26-Oct-12,43
CS5338,06-Mar-15,104
CS3263,13-Dec-11,104
CS3873,28-Jan-14,38
CS5490,19-Feb-14,42
CS6031,01-Mar-12,100
CS3201,15-Feb-13,45
CS4922,29-Jan-13,58
CS3053,04-Oct-13,103
CS4819,06-Jun-14,81
CS1468,06-Dec-11,82
CS2073,16-Jul-11,83
CS2123,20-Apr-13,77
CS5804,16-May-11,89
CS2849,28-Jul-11,87
CS4473,28-Dec-13,70
CS3463,06-Aug-13,66
CS4786,27-Aug-12,58
CS5805,30-Jan-12,63
CS2142,09-Dec-14,61
CS3288,10-Nov-13,87
CS4805,12-May-12,81
CS1930,28-Apr-12,92
CS1429,27-Sep-12,75
CS5442,13-Jun-13,70
CS2233,30-Oct-11,81
CS3836,19-Feb-13,96
CS2101,12-Jun-14,57
CS4284,21-Oct-14,86
CS1943,09-Sep-11,56
CS4050,27-Mar-12,67
CS1322,22-Nov-12,49
CS2720,03-Sep-14,36
CS3788,23-May-13,46
CS5971,10-May-12,48
CS2176,19-Dec-13,82
CS5450,02-Sep-12,46
CS2305,04-Oct-13,85
CS5521,02-Jan-14,76
CS3477,24-Oct-14,93
CS4197,23-May-12,56
CS4403,07-Feb-12,67
CS2430,15-Jul-12,89
CS5327,04-Jul-11,96
CS4845,23-Sep-11,97
CS3134,04-Nov-13,72
CS4022,09-Jul-14,44
CS5290,24-Jul-12,61
CS4758,11-Jun-13,44
CS1258,15-Apr-14,68
CS3131,22-Jun-14,68
CS6106,08-Mar-12,62
CS2319,30-Jul-14,41
CS5488,10-Apr-14,88
CS2549,06-Aug-13,89
CS5760,28-Nov-14,60
CS5511,01-Jun-12,72
CS5010,29-Apr-12,71
CS3101,26-Feb-12,58
CS5194,25-Mar-12,73
CS4043,13-Dec-11,41
CS2149,20-Jun-11,50
CS3727,06-Apr-13,81
CS5805,24-Sep-12,72
CS5742,08-Jan-15,91
CS2997,20-Jan-13,94
CS1171,21-Aug-14,82
CS5059,30-Sep-14,84
CS5946,02-Sep-13,88
CS5521,31-Jan-14,46
CS4266,22-Jun-13,41
CS5580,12-Sep-14,63
CS5635,04-May-14,60
CS2351,28-Aug-11,75
CS1394,27-Feb-14,59
CS4466,12-Sep-13,104
CS4763,15-Nov-14,46
CS4670,16-May-11,57
CS4356,02-Aug-13,91
CS5066,17-Jul-13,80
CS3636,23-Mar-14,70
CS3049,30-May-12,97
CS4208,16-Jun-13,57
CS4608,06-Oct-11,94
CS4255,10-Apr-14,42
CS3954,12-Oct-12,68
CS4929,24-Aug-12,62
CS5230,11-Mar-15,61
CS3665,20-Sep-13,63
CS3934,07-Nov-12,76
CS1676,09-Nov-11,62
CS5623,24-Nov-11,74
CS2771,05-Jun-13,51
CS3073,20-Aug-13,89
CS2441,06-Nov-11,101
CS2761,23-Nov-14,59
CS1270,17-Feb-15,89
CS5817,05-Sep-12,87
CS4493,29-Sep-14,91
CS1892,23-Dec-14,104
CS1884,18-Jul-11,104
CS5498,28-Feb-14,68
CS5564,13-Oct-13,78
CS5701,02-May-13,74
CS6080,25-Jan-15,75
CS4983,10-Sep-13,105
CS4789,17-Oct-11,85
CS4885,05-Apr-12,35
CS5640,07-Feb-13,66
CS3495,01-Feb-12,50
CS3024,28-Sep-14,105
CS4303,09-Dec-11,62
CS5375,08-Nov-14,36
CS2702,04-Jun-14,44
CS4426,10-Oct-14,89
CS2418,13-Sep-11,75
CS2220,28-Mar-13,100
CS5063,13-Sep-11,55
CS4823,03-Sep-11,59
CS4729,19-Oct-14,76
CS3444,21-Apr-12,46
CS4227,05-Aug-14,82
CS5062,24-Sep-14,105
CS4104,03-Aug-12,55
CS4344,20-Jul-11,46
CS1344,16-Dec-14,81
CS5786,05-Jul-11,66
CS5911,07-Apr-14,50
CS5671,11-Nov-13,102
CS4266,21-Dec-12,46
CS4060,13-Oct-12,88
CS1871,25-Jun-12,49
CS1684,04-Nov-14,105
CS2225,14-Aug-11,69
CS4187,07-Oct-13,96
CS3143,10-Nov-11,81
CS5376,19-Jul-12,69
CS5275,18-Mar-12,38
CS4891,18-May-14,47
CS1112,04-Dec-14,59
CS5261,18-Feb-15,37
CS2833,25-Sep-12,88
CS1169,21-Nov-12,45
CS1862,25-Feb-14,35
CS3018,01-Jan-12,61
CS1685,07-Nov-12,35
CS1697,25-Mar-14,68
CS4506,27-Aug-13,84
CS4987,15-Jul-14,45
CS5369,11-Sep-11,84
CS2302,28-Sep-14,105
CS2872,20-Jun-11,60
CS3462,18-Oct-11,53
CS2988,19-Nov-11,52
CS2269,13-Sep-12,68
CS5796,30-May-12,41
CS1156,30-Aug-12,95
CS3570,23-Nov-13,83
CS2367,16-Jan-14,60
CS3739,14-Feb-14,65
CS5846,17-Jun-13,67
CS3965,09-Sep-13,62
CS5486,29-Jan-13,72
CS3347,09-Sep-14,39
CS3624,22-May-11,38
CS1343,01-Nov-11,77
CS3088,13-Feb-12,81
CS2387,11-Oct-11,77
CS2990,29-Nov-12,35
CS1632,25-Apr-14,67
CS3423,06-Jul-12,48
CS1632,26-Feb-15,102
CS1480,18-Jan-14,76
CS4130,15-May-13,53
CS1726,06-Aug-11,74
CS3365,30-Jun-12,79
